X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
34.7057734656339,-1.69428953424901,6581573185,node,10,,clinic,,,,,71782193,,,,b3470ce672fb4967a6e31f5920b69540,,,,,,,1,,2019/07/01 11:50:01,Zahanati ya kijij,,WomenConnect34,,,,,,
39.2415740671271,-6.80173040011977,3663353628,node,10,,pharmacy,,,,,32831370,,,,a9d56678fdb74830992ba662186bb190,,,,,,,1,,2015/07/23 16:55:47,Kagera,,SEME DANIEL,,,,,,
,,405338864,way,10,,clinic,,,,,45393761,,,,9521fc949b264332b3e775bddfa9888c,,,,,,,2,,2017/01/23 09:25:37,KARUKEKERE Dispensary,,Roar N N,,,,,,
,,467853127,way,10,,clinic,,,,,45383687,,,,a8be4d699d9f4f798cf5516c737c6c16,,,,,,,1,,2017/01/23 03:28:36,Chankele Dispensary,,Diana17,,,,,,
35.7498207265369,-4.21406657018341,5291198830,node,10,,pharmacy,,,,,54723664,,,,f1b6a88dcf614b43a343d0c2c4a9c83f,,,,,,,1,,2017/12/18 08:56:31,Sophia medical shop,,Babati1,,,,,,
39.2370351827396,-6.18522750774852,4271797665,node,10,,pharmacy,,,,,40370628,,,,97e73185171846a09a39e6221bdec145,,,,,,,1,,2016/06/29 15:44:53,Pharmacy,,Pascoo,,,,,,
,,638594125,way,10,,clinic,,,,,63936432,,,,52f38cc642b441949d588e1896f836bd,,,,,,,1,,2018/10/27 19:56:34,Nyan'Goro Dispensary,,Paulo Martim,,,,,,
39.4124532449165,-8.75838687333825,5770222357,node,10,,hospital,,,,,60868021,,,,34602e458c6a40508bed386af69e4db4,,,,,,,1,,2018/07/19 11:17:43,Kinyonga hospital,,LindiTZ3,,,,,,
39.1596027421275,-6.83453172090384,6259615666,node,10,,pharmacy,,,,,69524700,,,,5392fcb883b84e1fbbeb21b7979f8d14,,,,,,,2,,2019/04/24 12:45:18,Bonyokwa Dispensary,,lovenes,,,,,,
31.3050932748804,-5.09606213844316,5085465535,node,10,,hospital,,,,,51804039,,,,fcdb2c8afc3843478654e56b7e3df129,,,,,,,1,,2017/09/07 09:07:05,Usinge dispensery,,Kigoma1,,,,,,
,,413244829,way,13,,clinic,,,,,65619905,,,,f2db0587fcfd441ebc605d0c8e50cbd4,,,,,,,2,,2018/12/19 18:30:30,Kintanula Dispensary,,Cyrille37,,,,,,public
34.7579760424176,-4.99575783100346,5916204187,node,10,,clinic,,,,,62733416,,,,0fc159d206dc405d87babbbb6b0083d5,,,,,,,1,,2018/09/19 14:50:51,Surgical ward,,Mapper ikondo,,,,,,
31.6887180633445,-1.75577758336831,5839838086,node,10,,clinic,,,,,61770229,,,,80113753e7d545e7a9f6d54aedb4e48f,,,,,,,1,,2018/08/18 13:10:19,Kagoma zahanati,,Bertha Andrew,,,,,,
,,364499589,way,10,,hospital,,,,,61844868,,,,2d68b56c304843c488b871e04342f6a0,,,,,,,3,,2018/08/21 07:11:58,Hitech Sai,,catherine godwin,,,,,,
32.9011420848444,-2.51890820925803,4547734489,node,13,,pharmacy,,,,,79443224,,,,00955f1471774272a5458d6d9bd59d89,,,,,,,2,,2020/01/11 06:06:46,Sag pharmacy,,pjgjordaan,,,,,pharmacy,
39.2455887472901,-6.88020135853503,5201357065,node,20,,pharmacy,,,,,53384562,,,,043ab4593db040a9a03c1056a12e73c3,,Mo-Su 09:00-21:00,,,,,1,,2017/10/31 05:19:17,HM Duka la Dawa,,dorica_mugusi,,,,yes,,private
33.4605922959796,-9.54929856292529,6469268381,node,17,,clinic,,,,,70178508,,,,dea7be843f6a4b6cbf827958afa32821,,,,,,,2,,2019/05/13 06:36:54,Malangali Dispensary,,Cyrille37,,,,,centre,public
,,585776487,way,10,,clinic,,,,,58692770,,,,82f37783b06644388bcc3ece705c4ab5,,,,,,,1,,2018/05/04 22:11:23,Sahwa Dispensary,,Paulo Martim,,,,,,
38.7121225198118,-5.1142797020766,4116935670,node,10,,clinic,,,,,38502927,,,,ffffe4751017468294ba11bba82d0d72,,,,,,,1,,2016/04/12 15:23:53,Tongwe,,firstyayyu,,,,,,
,,480497945,way,10,,clinic,,,,,58491196,,,,2c553d24ffb446869a9da106bcc82720,,,,,,,2,,2018/04/27 22:27:13,Mahaha Dispensary,,Paulo Martim,,,,,,
,,472888151,way,10,,hospital,,,,,45878629,,,,16e6dd701a6d4f519482b34066c3e09f,,,,,,,1,,2017/02/07 08:52:02,St.Monica Modern Medical Centre,,elia dominic,,,,,,
39.1945519255998,-6.89494613204565,4582281798,node,10,,pharmacy,,,,,44800571,,,,621ece52b95f4594bc49ca1e5cc6909c,,,,,,,1,,2016/12/31 06:36:49,Mwinuka pharmacy,,Ngailla Apha,,,,,,
39.2294130990887,-6.84365475195594,3748394947,node,10,,pharmacy,,,,,64005259,,,,66341b0d07b3499b8bb8f3e289ff59ae,,,,,,,2,,2018/10/30 09:41:07,Mtakuja,,Mariamu Crispo,,,,,,
,,335909158,way,6,,pharmacy,,,,,32209230,,,,3392c4f7fe1d4e16bc36f513aab1c52e,,,,,,,2,,2015/06/25 16:53:38,,,emilyeros,,,,,,
,,662486121,way,10,,clinic,,,,,66237761,,,,5bdca3fc80674e32a25a3098bc0793ff,,,,,,,1,,2019/01/11 20:20:03,Juakali Dispensary,,Paulo Martim,,,,,,
,,652942673,way,10,,clinic,,,,,65217258,,,,8337edddd120438c8cbd4d3afa4f1b91,,,,,,,1,,2018/12/05 20:35:30,Qurus Dispensary,,Paulo Martim,,,,,,
,,565949300,way,10,,clinic,,,,,56834762,,,,63ba0b3a12164843a42e36283b259f40,,,,,,,1,,2018/03/02 22:50:45,Lalago Health Centre,,Paulo Martim,,,,,,
34.4069939891295,-1.59392730785837,4432550692,node,10,,clinic,,,,,67293165,,,,3b31b76c9a604a50b33bb25fae003a31,,,,,,,4,,2019/02/17 21:28:22,Busawe Dispensary,,SHABANI MAGAWILA,,,,,,
32.842878721514,-5.01856566009084,5843233386,node,10,,pharmacy,,,,,61811122,,,,8e513b099ec74e7780256a1d52df7950,,,,,,,1,,2018/08/20 05:46:09,Duka la dawa,,HarvestAntony,,,,,,
36.8191796586432,-3.37240715074654,6237441786,node,10,,clinic,,,,,66648983,,,,eba975f307ed40c2ba1762902dedf17c,,,,,,,1,,2019/01/26 05:41:59,Tumaini Health Centre,,JanetChapman,,,,,,
34.6734077523578,-1.83544011313876,4160658589,node,6,,clinic,,,,,66631464,,,,e92a03426993467c9aa014048cf2cfb8,,,,,,,3,,2019/01/25 13:14:48,,,SHABANI MAGAWILA,,,,,,
33.343344893284,-9.28398173936534,6469689607,node,20,,clinic,,,,,70186549,,,,4cd817a6b28e4b9aab97ecff06fcc4cf,,,,OpenData-NBS 2014,,,1,,2019/05/13 10:55:42,Ilomba Dispensary,,Cyrille37,,,,,centre,public
33.8074799572055,-1.49122108224526,4947145126,node,10,,hospital,,,,,49987332,,,,ec9d69a072404083b08edfe67872440a,,,,,,,1,,2017/07/02 15:35:20,Nursing college musoma,,Maratz4,,,,,,
,,364105113,way,6,,hospital,,,,,52468966,,,,26370fc8580547138c543606f9dd2e91,,,,,,,2,,2017/09/29 08:54:48,,,NeemaAlphonce,,,,,,
34.3502475826355,-1.63301815732677,6249438186,node,10,,clinic,,,,,67074427,,,,2498aece584b4857a40c4264d1fa4157,,,,,,,2,,2019/02/10 15:24:59,Zahanati Majimoto,,Kateregga1,,,,,,
34.6987705531705,-1.81716940823918,4940226525,node,10,,hospital,,,,,70626373,,,,d580f5c3052846d9b4d34be32333fc82,,,,,,,2,,2019/05/26 08:03:42,"Hospital ya Wilaya, Serengeti",,SHABANI MAGAWILA,,,,,,
37.4600980291305,-3.48674335083192,4412968874,node,10,,hospital,,,,,52925756,,,,bff95826c24742f591a79503463e3b07,,,,,,,2,,2017/10/14 15:05:36,Kahe dispensary,,Johnwhelan,,,,,,
39.2424231539185,-6.80693363415278,3662118254,node,6,,pharmacy,,,,,32809278,,,,902b2cbccbdd4ff09399af4dd3454724,,,,,,,1,,2015/07/22 18:43:16,,,raymond  benedict,,,,,,
39.2581740910861,-6.84972467477712,3844261089,node,6,,pharmacy,,,,,63184434,,,,ca2b08ac4ed842d48b9517e1aed4977e,,,,,,,3,,2018/10/04 07:12:32,,,Mariamu Crispo,,,,,,
33.9917341378889,-2.79776666794703,5844941285,node,10,,hospital,,,,,61839625,,,,d24668ec087c41bdb5d52c27339d69cf,,,,,,,1,,2018/08/21 01:04:22,MUUNGANO HOSPITAL,,Ajasa1,,,,,,
,,573320079,way,10,,clinic,,,,,57550244,,,,f2319357c7104479886f0334cbe04bc0,,,,,,,1,,2018/03/26 22:13:21,Kashishi Dispensary,,Paulo Martim,,,,,,
,,577557387,way,10,,clinic,,,,,57898922,,,,a2d91327542d4e3892dc77914fe91048,,,,,,,1,,2018/04/07 19:28:10,Semembela Dispensary,,Paulo Martim,,,,,,
33.7858530544563,-9.59150152922297,6468239261,node,20,,clinic,,,,,70163965,,,,ec4e1f1bde634a5aa50f9b12f866873e,,,,OpenData-NBS 2014,,,1,,2019/05/12 15:50:59,Njisi Zahanati,,Cyrille37,,,,,centre,public
35.5572133926078,-6.41977386184428,6150426184,node,17,,clinic,,,,,65651534,,,,8cf115aeaa2e4e7aa91bf98fc8f73241,,,,OpenData-NBS 2014,,,1,,2018/12/20 20:31:47,Ibugule Dispensary,,Cyrille37,,,,,,public
,,476420083,way,10,,clinic,,,,,57162026,,,,dfa3f4e466204069854fa316bdf32dcc,,,,,,,2,,2018/03/13 23:53:02,Shigala Dispensary,,Paulo Martim,,,,,,
,,602912735,way,10,,clinic,,,,,60752840,,,,b2a2199bd23e47538f2892dffc9478a5,,,,,,,2,,2018/07/16 08:19:43,Ilekanilo Dispensary,,juf Carla,,,,,,
,,248416323,way,10,,hospital,,,,,69862787,,,,ca67c3883ddb46018958949d74c65562,,,,,,,2,,2019/05/03 22:47:17,First Health Hospital,,Paulo Martim,,,,,,
34.5792001898294,-1.88235421193414,6270813685,node,10,,clinic,,,,,67763472,,,,8a8d09adda9b47e7ae14639f5d703406,,,,,,,2,,2019/03/04 11:30:00,Majimoto Dispensary,,SHABANI MAGAWILA,,,,,,
,,571961176,way,17,,hospital,,,Rulenge-Ngara Catholic Diocese,,57414621,,,,6b5383ba3b7746e280ec66c55bf83e97,,,,,,,1,,2018/03/22 09:17:22,Biharamulo Designated District Hospital,,GeRi-IoG,,,,,hospital,
34.6368482376478,-1.88321503339006,4948726821,node,10,,pharmacy,,,,,50006721,,,,8cdefa035b574a5799e004bbc646c6dc,,,,,,,1,,2017/07/03 11:46:31,Sayuni,,Maratz17,,,,,,
39.2031807596408,-6.68201377256824,282777976,node,10,,clinic,,,,,46079623,,,,f211ddb8aa0f4eeeac22f8508b0cb84a,,,,,,,3,,2017/02/14 13:51:31,Kunduchi Clinic,,innocent maholi,,,,,,
39.2734014945814,-6.89964083601311,5424374548,node,6,,pharmacy,,,,,57569606,,,,cef932c6e0ee4de1aab443d27d12e047,,,,,,,3,,2018/03/27 14:26:51,,,Ramadhanisalim,,,,,,
,,677166329,way,10,,clinic,,,,,74535616,,,,6073eddac81d4d8d9ce135dc7a552fd5,,,,,,,2,,2019/09/16 14:21:57,Mhezi Dispensary,,ALPZz,,,,,,
32.1411620487196,-3.37334231968359,4115050558,node,10,,clinic,,,,,38484963,,,,a288a245e1e345ea90a46b788965aaa6,,,,,,,1,,2016/04/11 20:37:05,Iboya,,firstyayyu,,,,,,
35.3322276887289,-3.52892376981006,903803615,node,13,,hospital,,,Catholic Diocese of Mbulu,,41921532,,,,7b4e123e65c54eb5940f7c436bd0b58d,,,,,,,3,,2016/09/05 06:03:31,Kituo cha Afya Askofu Hhando,,Gurta,,,,,,
39.2642998373824,-6.89950152878237,5477618479,node,17,,pharmacy,general,,,,58349885,,,,9f4b21eea2eb451ba7f5ce153952de8a,,,,,,,2,,2018/04/23 19:34:33,,,thetornado76,,,,,pharmacy,private
39.1982323354642,-6.16475261377141,6787647576,node,10,,pharmacy,,,,,74341796,,,,89c861398cf34ad89403fe65d0813588,,,,,,,1,,2019/09/11 08:34:47,Neighbour Care Pharmacy,,Abal_25,,,,,,
,,516705820,way,10,,clinic,,,,,57404180,,,,6bf94d44cb974768b72e5ba15b770ad0,,,,,,,2,,2018/03/21 23:41:13,Waama Dispensary,,Paulo Martim,,,,,,
,,412153301,way,10,,clinic,,,,,38737891,,,,e4c574cdb96a490cadfc582d9b62fe1d,,,,,,,1,,2016/04/20 19:49:22,Kibimba Dispensary,,Sguthmuller,,,,,,
,,621454051,way,10,,clinic,,,,,67562963,,,,3fc85044fba2462398c915d5f96bf74f,,,,,,,2,,2019/02/25 21:24:59,Chanjale Dispensary,,Paulo Martim,,,,,,
39.2382547496513,-6.799850506876,6405874090,node,10,,clinic,,,,,69724778,,,,a25ea62515234e26991d48bc2ec3f3e6,,,,,,,2,,2019/04/30 09:02:56,Tabcon ulcers clinic,,amour_nyl,,,,,,
,,625795741,way,10,,clinic,,,,,62617638,,,,7716a8a895794d15bec2f3d588a78670,,,,,,,1,,2018/09/15 17:40:10,Kibungo Juu Dispensary,,Paulo Martim,,,,,,
39.2644606861043,-6.79892195964243,3711733078,node,6,,pharmacy,,,,,62947423,,,,4a40d4feee8f457eb67d01ef9ce4ed4e,,,,,,,2,,2018/09/26 13:50:02,,,WilFRED Raban CHOMBA,,,,,,
,,-8088603,way,20,,hospital,general,,ILASI ENTERPRISES,,,,,,8e6b6ef2bccd4d9299df3690da8d9ff2,,,,,,,,,,ILASI HEALTH CENTER,,,yes,,,,hospital,
39.2058589453428,-6.83619502576957,6259578151,node,10,,clinic,,,,,66927746,,,,2173d4f3d83047dab608e65b469e7781,,,,,,,1,,2019/02/05 10:45:11,Mtimbage herbal clinic,,johanespeter9,,,,,,
,,418999655,way,10,,clinic,,,,,39381071,,,,9cb951cb6caa444d93c25d4e2592ec54,,,,,,,1,,2016/05/17 16:16:34,Mwibuye,,christineany,,,,,,
34.7500283218285,-4.81580700322837,3803475080,node,10,,clinic,,,,,34882199,,,,beb0bd9ff15749b7bd7dcebe811999e4,,,,,,,2,,2015/10/26 13:43:07,Medical Clinic,,Kyle Conrad,,,,,,
39.2244362602604,-6.83075944538058,3792528175,node,6,,pharmacy,,,,,62374952,,,,4c1baf927d68420e8346a4a1bbd2180c,,,,,,,2,,2018/09/07 12:53:42,,,JAMAL AMANI,,,,,,
33.8695517220618,-2.31130917095092,5009373630,node,10,,hospital,,,,,50780403,,,,fc73280e3aea4f9f99f80af3cef55085,,,,,,,1,,2017/08/02 13:01:00,Lutubiga Dispensary,,Simiyu13,,,,,,
31.8933843575502,-3.02165727617637,4115005600,node,10,,clinic,,,,,38484265,,,,1a1c173383c642a99b8c402cbf981f66,,,,,,,1,,2016/04/11 20:07:42,Butengorumasa,,firstyayyu,,,,,,
,,571836238,way,10,,hospital,,,,,57404321,,,,f82b485c30d7478ab82b0a0046256f96,,,,,,,1,,2018/03/21 23:52:35,Tumaini Hospital,,Paulo Martim,,,,,,
32.1676109765455,-3.64898430684877,4970222721,node,10,,hospital,,,,,50424507,,,,d835b7a581b44656bc42f688325d03c0,,,,,,,2,,2017/07/20 07:09:34,Masumbwe health center,,Halima IRDP,,,,,,
39.190292326226,-6.81897214258575,6213104893,node,6,,pharmacy,,,,,66361395,,,,1206e19a2b134ca2a2d44d7b4e6c10c0,,,,,,,1,,2019/01/16 12:20:39,,,Anitha Gosbert,,,,,,
,,416555429,way,10,,clinic,,,,,39184033,,,,d5a3184294c84982ba81e8f8cac6b888,,,,,,,1,,2016/05/08 16:08:16,Kasharazi,,Lidija22,,,,,,
36.0997598196131,-5.48425548323198,6167660036,node,17,,clinic,,,,,65833625,,,,6cdf3b14467c403280e6bf0d06cfcbd9,,,,OpenData-NBS 2014,,,1,,2018/12/28 07:49:12,Zajilwa Dispensary,,Cyrille37,,,,,,public
39.2867441433291,-6.90679252725786,5295153809,node,27,,clinic,community,,,,57568503,,,,3f25d2561702436bae5aab3b5ad88230,,Mo-Sa 08:00-18:00,,,,,4,yes,2018/03/27 13:52:27,Sulle Natural Medicine Clinic,,Immaculate Mwanja,,,,yes,,private
36.2896763949853,-6.46825504125698,6152191329,node,17,,clinic,,,,,65675153,,,,6ebde1c54a6f43d6940d097af3ff2901,,,,OpenData-NBS 2014,,,1,,2018/12/21 17:27:24,BEREGE Dispensary,,Cyrille37,,,,,,public
,,642711112,way,10,,clinic,,,,,64339386,,,,3102986366cd4dc58ffa0a06d2f37446,,,,,,,1,,2018/11/09 21:22:03,Sakala Health Centre,,Paulo Martim,,,,,,
39.2754797874733,-6.82347515242765,3765529523,node,6,,pharmacy,,,,,34349965,,,,aff797e871ef4a418626ca8995bbec63,,,,,,,1,,2015/09/30 15:43:28,,,josephmuyenjwa,,,,,,
,,635453274,way,10,,clinic,,,,,63627217,,,,9557b00ccfd144ca88cc609e88a374e9,,,,,,,1,,2018/10/17 22:41:32,Itimbo Dispensary,,Paulo Martim,,,,,,
,,567600549,way,10,,clinic,,,,,56983818,,,,9e1ae444765e4a6d805ec9d2a7d4fc53,,,,,,,1,,2018/03/07 23:42:35,Sagata Dispensary,,Paulo Martim,,,,,,
,,574849109,way,10,,clinic,,,,,57670852,,,,4cf8f09f9d0f46d38885b040a693a16f,,,,,,,1,,2018/03/30 19:29:12,Seseko Dispensary,,Paulo Martim,,,,,,
39.2345870802797,-6.79874761605643,3752452875,node,6,,pharmacy,,,,,34154914,,,,4c5fcf10618748b796184a27bc73a3ae,,,,,,,1,,2015/09/21 07:12:27,,,jenesther,,,,,,
,,458442392,way,10,,clinic,,,,,44252119,,,,2562c0a7984c4b8f9c809083320c1f3a,,,,,,,1,,2016/12/08 07:44:47,Kazingati,,Stella Lee,,,,,,
39.243723941472,-6.83737746085026,3706370118,node,10,,pharmacy,,,,,62299714,,,,2dfd6281a8b242ceaf88763a2a4217b3,,,,,,,2,,2018/09/05 06:15:45,Godwin Medical Laboratory,,lawi salawati,,,,,,
39.2456361888621,-6.80341407301023,3661938493,node,6,,pharmacy,,,,,32806236,,,,b0adbd86500048a38f9683f98f52a182,,,,,,,1,,2015/07/22 16:24:35,,,Salma Gidion,,,,,,
34.499532547098,-1.52829750892394,5068099224,node,6,,hospital,,,,,67221681,,,,aee06c18d66940a195191183d5c5f98a,,,,,,,2,,2019/02/15 10:00:14,,,SHABANI MAGAWILA,,,,,,
33.8826492839607,-9.48662397159273,7121548991,node,10,,clinic,,,,,79404588,,,,2ab21085ab244e5c9f8ff8aa14c2e343,,,,,,,1,,2020/01/10 06:33:11,Schone Dispensary,,tonny john,,,,,,
37.6498738723485,-6.8226589226966,5681044226,node,17,,clinic,,,,,60546650,,,,7e187eb72fa741a0a5463f6d5bb69ceb,,,,,,,2,,2018/07/09 16:48:35,Zahanati ya kanisa la winga,,LonnyChen,,,,,clinic,religious
,,408291954,way,10,,clinic,,,,,38351416,,,,1de85659ffde40b39f4a78de85906ee4,,,,,,,1,,2016/04/06 13:32:33,Marambeka Dispensary,,strengthofastar,,,,,,
,,416555319,way,10,,clinic,,,,,39184015,,,,5068da4899bf4efcbace1f4532d3751c,,,,,,,1,,2016/05/08 16:07:21,Kasulo,,Lidija22,,,,,,
35.7460999997182,-6.18001832256425,1502817234,node,10,,hospital,,,,,9824661,,,,c8355d7c903b48878de28e8f4c4e451f,,,,,,,1,,2011/11/14 13:19:57,Aga Khan Hospital,,splonke,,,,,,
,,405291151,way,10,,clinic,,,,,38017798,,,,d101fceed7344d67916dba9220651840,,,,,,,1,,2016/03/23 11:00:47,IRINGO Dispensary,,Sguthmuller,,,,,,
,,452721592,way,10,,clinic,,,,,43563960,,,,e7ebc658642848279781c449f8c882ab,,,,,,,1,,2016/11/11 17:31:59,Manga Dispensary,,ajwortley,,,,,,
31.3634061752585,-2.66249792197124,5428832722,node,10,,hospital,,,,,56576816,,,,c77eef3cd698449ea71ba73b69c0d28a,,,,,,,5,,2018/02/22 11:26:24,Zahanati dispensary,,Biharamulo2,,,,,,
39.219731246552,-6.7948206106006,6408636255,node,10,,clinic,,,,,69724778,,,,206d9cb62c8c4e63b590652a48c68938,,,,,,,3,,2019/04/30 09:03:17,Arafa Dispensery,,amour_nyl,,,,,,
39.222773793585,-6.80976537632091,3661514946,node,10,,pharmacy,,,,,32799088,,,,3fb1a298316043ed9f13e471f336a29e,,,,,,,1,,2015/07/22 11:20:01,Mabibo Mwisho Pharmacy,,PaulUithol,,,,,,
39.2646611812282,-6.77904695847548,6400147973,node,10,,clinic,,,,,69722602,,,,ab71fedd039c4393afb3bbe91dfe0af5,,,,,,,3,,2019/04/30 07:39:09,Mount Ukombozi Health Science Hospital,,amour_nyl,,,,,,
33.9791732692502,-2.80033723001227,5863635989,node,10,,pharmacy,,,,,62074932,,,,9f3d0d88f6694cc793025ab5ff3c5465,,,,,,,1,,2018/08/28 15:11:56,Ng'walida pharmacy,,laucruz,,,,,,
,,662485463,way,10,,clinic,,,,,66237670,,,,06f06633c00e4274a3558bc4ffe5bf49,,,,,,,1,,2019/01/11 20:17:29,Ngyani Dispensary,,Paulo Martim,,,,,,
33.5788982492271,-2.37505505332805,5009482254,node,10,,pharmacy,,,,,50780403,,,,ee65112c1ece43608cd7822588acbef7,,,,,,,1,,2017/08/02 13:06:50,Duka la dawa,,Simiyu13,,,,,,
,,408299641,way,10,,clinic,,,,,38352613,,,,14f40fd88f1242ada371659735924864,,,,,,,1,,2016/04/06 14:23:55,Nyamisisi Dispensary,,strengthofastar,,,,,,
39.2642769547867,-6.82080786319978,3600241870,node,6,,pharmacy,,,,,61880085,,,,c45c40068173438c9f8f37717cca19c7,,,,,,,2,,2018/08/22 08:32:18,,,Janson Stanley,,,,,,
,,566070631,way,13,,hospital,,,,,56843848,,,,8992e68144334d1682379bbd59cb1889,,,,,,,1,,2018/03/03 10:58:11,blood bank,,Kazumba maganga,,,,,hospital,
,,405095003,way,10,,clinic,,,,,44249744,,,,b883f764e5674c1e9bda6dc84463f17b,,,,,,,2,,2016/12/08 04:59:35,BURUMA Dispensary,,Stella Lee,,,,,,
39.2679690993156,-6.90325075407188,5490787358,node,31,,pharmacy,community,,Clasarah Pharmacy,,58349885,,,,9cfadca3630a4f0683bc0ba2977b5585,,24/7,,,,,2,yes,2018/04/23 19:34:34,,,thetornado76,,,,yes,pharmacy,private
31.5259970757329,-3.33596984418483,3469835579,node,10,,clinic,,,,,44391728,,,,b1906b84471448e08da6e87b968fe1a8,,,,,,,2,,2016/12/14 08:12:57,Runzewe clinic,,Ngailla Apha,,,,,,
,,652940852,way,10,,clinic,,,,,65217021,,,,4c50ba72e5a244348565248c22d8dac0,,,,,,,1,,2018/12/05 20:25:23,Khusumay Dispensary,,Paulo Martim,,,,,,
33.7924405597984,-9.15023145896851,6470462491,node,20,,clinic,,,,,70200210,,,,aa14e931dc1b44a599186bae12534c91,,,,OpenData-NBS 2014,,,1,,2019/05/13 16:27:10,Kandete Health Centre,,Cyrille37,,,,,centre,public
,,494739696,way,6,,pharmacy,,,,,58786803,,,,dde9454c51d84500a5e1de29ae0be0e9,,,,,,,2,,2018/05/08 12:12:32,,,Daniel Varentino,,,,,,
39.2546888957465,-6.82907065952918,3838610987,node,10,,pharmacy,,,,,61941819,,,,d7ed8eee5544406794354bd1bbe1507b,,,,,,,2,,2018/08/24 06:41:43,Ilala Eye Centre,,JAMAL AMANI,,,,,,
33.8677579947827,-9.60127742671327,7148258328,node,10,,pharmacy,,,,,79843314,,,,443a8b497ead4336a0474d8c54be4c0a,,,,,,,1,,2020/01/21 09:04:21,Hagai Pharmacy,,tonny john,,,,,,
,,365663845,way,10,,clinic,,,,,63114135,,,,5cb2f2535f8d4ad399bffea3152654c9,,,,,,,7,,2018/10/02 06:28:25,Vijana Hostel Dispensary,,Furaha L Mrema,,,,,,
,,587563864,way,10,,clinic,,,,,58888904,,,,c10b506b88cc46fd956aca9bce9d042a,,,,,,,1,,2018/05/11 20:31:47,Bwiru Boys Dispensary,,Paulo Martim,,,,,,
33.1918316836818,-3.76154714767978,4432487290,node,10,,hospital,,,,,42654670,,,,b4bc0a9703b14d228b739044dc075946,,,,,,,1,,2016/10/05 11:13:13,Igalamya center,,Peter Kabeke,,,,,,
33.422773819413,-3.67337262759858,7093365186,node,10,,pharmacy,,,,,78982169,,,,2ba49f16ba4a4d28845471e6da16f011,,,,,,,5,,2019/12/29 15:42:17,African painter,,Mashamgweno,,,,,,
39.2130800387458,-6.82136634940824,6398267649,node,10,,hospital,,,,,69729274,,,,06f84707032447649e399fb51168b676,,,,,,,2,,2019/04/30 11:09:48,KLM Hospital,,amour_nyl,,,,,,
39.1922832796868,-6.66725173233712,6207598398,node,10,,pharmacy,,,,,66300125,,,,8991fc4b48514f76b5e1f4c726775563,,,,,,,1,,2019/01/14 12:24:29,Tegeta Mission Dispensary,,lovenes,,,,,,
34.7110654640215,-1.81807440232484,4970162628,node,10,,pharmacy,,,,,70626373,,,,c4bf50669bd04ee3a46fb6229ffa375a,,,,,,,2,,2019/05/26 08:03:44,Marwa Pharmacy,,SHABANI MAGAWILA,,,,,,
39.2430939576295,-6.80229802260266,3664407601,node,10,,pharmacy,,,,,32847482,,,,f78b26a90d0e430da2fe9a6030866198,,,,,,,1,,2015/07/24 11:46:15,Risidia,,Maryrose Batenga,,,,,,
38.9131120921904,-4.53308792375668,4117053273,node,10,,pharmacy,,,,,38504670,,,,a478280f43944505849f47e567a1a560,,,,,,,1,,2016/04/12 16:35:42,Mwakijembe,,firstyayyu,,,,,,
,,577544935,way,10,,clinic,,,,,57897747,,,,6553d9098d97454492d2a7318a78a6e7,,,,,,,1,,2018/04/07 18:31:09,Limbula Dispensary,,Paulo Martim,,,,,,
,,405341903,way,10,,clinic,,,,,41681559,,,,6129e7d9f4144435836cff2adc38172a,,,,,,,2,,2016/08/25 08:23:04,KIONGERA Dispensary,,tonny john_importaccount,,,,,,
39.2757677896663,-6.82333903032011,3765529501,node,10,,pharmacy,,,,,34349965,,,,83197ca6ade34e058cac9877cb09ad76,,,,,,,1,,2015/09/30 15:43:27,Abacus Pharma (A) Limited,,josephmuyenjwa,,,,,,
,,423849259,way,10,,clinic,,,,,39906077,,,,72a149b85aa34c6e96c5e7ac2c6ed5b3,,,,,,,1,,2016/06/09 11:04:46,Mizanza Dispensary,,lucy147,,,,,,
39.2113432245892,-6.16858104804592,6771590602,node,10,,clinic,,,,,79811339,,,,4e8a2067f33848bda1f12389b66a31ad,,,,,,,2,,2020/01/20 17:58:48,changongo clinic,,Guylamar2006,,,,,,
39.2192755224765,-6.17441091316019,6761413088,node,10,,pharmacy,,,,,79777144,,,,6ad78240656545ea9e99e99656668bbf,,,,,,,2,,2020/01/20 05:49:11,Herbel Shop,,Guylamar2006,,,,,,
35.0604541175163,-11.5466927619477,6190730234,node,13,,hospital,,,,,66108113,,,,8a83fdd6a56f4b87a8888c749edbdac2,,,,,,,1,,2019/01/07 20:09:31,Lunyere Dispensary,,Jim Tobias,,,,,hospital,
31.9889884289663,-3.85107383638092,4427629491,node,10,,clinic,,,,,67031561,,,,b08dc1715d3b41b08dbb8fa39019924a,,,,,,,2,,2019/02/08 17:20:48,Ruhunga Medical Centre,,Cyrille37,,,,,,
39.2044760989572,-6.17927007006793,1962459977,node,13,,hospital,,,,,74761249,,,,21e751cdd3ed42faaa12cf8e00f514b1,,,,,,,2,,2019/09/21 23:57:42,Al Rahma Hospital مستشفى الرحمة,,ألبرشت شونكه,,,,,hospital,
